Title,Price,Link,Image,Availability,ID,Brand,Model,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory,Wi-Fi,Bluetooth,Keyboard,Ports,Screen Type,Screen Size,Screen Resolution,Screen Refresh Rate
PC Portable Gamer MSI Thin 15 B13UCX i7 13è Gén 24G RTX 2050,"2 525,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-24g-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-24g-rtx-2050-fghj.jpg,En stock,[BU-9S7-16R831-2606-24G-W11P],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,4.90,24,24,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer ASUS V16 V3607VJ Intel Core 5 210H 32Go RTX 3050,"2 695,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vj-intel-core-5-210h-32go-rtx-3050.jpg,En stock,[V3607VJ-RP086-32G],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.8,12,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable Gamer DELL G15 5530 i5 13è Gén 16Go RTX 3050,"2 549,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-16go-rtx-3050-dfghjhgf.jpg,En stock,[G15-5530-I5-3Y],Unknown,Unknown,Intel,Unknown,Unknown,4.60,20,16,ddr5,512,ssd,gb,nvidia,rtx3050,6,Unknown,Unknown,clavier rétroéclairé monochrome blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,120
PC Portable Gamer MSI Thin 15 B13UCX i7 13è Gén 32G RTX 2050,"2 559,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-32g-rtx-2050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ucx-i7-13e-gen-32g-rtx-2050-7.jpg,En arrivage,[BU-9S7-16R831-2606-32G-W11P],msi,offert réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,i7-13620h,Unknown,4.90,24,32,ddr4,512,ssd,gb,nvidia,rtx 2050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 15-fb2001nk AMD RYZEN 7 16Go RTX 3050,"2 715,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb2001nk-amd-ryzen-7-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fb2001nk-amd-ryzen-7-16go-rtx-3050.jpg,En stock,[B77BBEA-16G],hp,victus 15-fb2001 nk ,AMD,ryzen 7 8845 hs,8,5.1,16,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,"clavier rétroéclairé, de grande taille avec clavier numérique","2x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1x prise adaptateur secteur smart pin,1x prise combinée casque microphone ",ips,15.6 ,fhd,Unknown
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12è Gén 16G RTX 3050,"2 489,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-16g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-16g-rtx-3050-kk.jpg,Epuisé,[83GS00KXFG-16G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12è Gén 8G RTX 3050,"2 489,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-8g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-8g-rtx-3050-kk.jpg,En stock,[BU-83GS00KXFG-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 16Go RTX 3050,"2 505,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-16go-rtx-3050-qq.jpg,Epuisé,[83GS00G1FG-16G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 15-fb2001nk AMD RYZEN 7 24Go RTX 3050,"2 749,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb2001nk-amd-ryzen-7-24go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fb2001nk-amd-ryzen-7-24go-rtx-3050.jpg,En stock,[B77BBEA-24G],hp,victus 15-fb2001 nk ,AMD,ryzen 7 8845 hs,8,5.1,16,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,"clavier rétroéclairé, de grande taille avec clavier numérique","2x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1x prise adaptateur secteur smart pin,1x prise combinée casque microphone ",ips,15.6 ,fhd,Unknown
PC Portable Gamer DELL G15 5530 i5 13è Gén 24Go RTX 3050,"2 609,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i5-13e-gen-24g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i5-13e-gen-24g-rtx-3050-cvbnhgfvb.jpg,En stock,[G15-5530-I5-3Y-24G],Unknown,Unknown,Intel,Unknown,Unknown,4.60,20,24,ddr5,512,ssd,gb,nvidia,rtx3050,6,Unknown,Unknown,clavier rétroéclairé monochrome blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,120
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 20Go RTX 3050,"2 539,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-20go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-20go-rtx-3050-qq.jpg,En stock,[83GS00G1FG-20G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,20,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer DELL G15 5530 i5 13ème Gén 16G RTX 3050,"2 609,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-16g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-16g-rtx-3050-dfgjj.jpg,En stock,[BU-G15-5530-I5-3Y-W11P],Unknown,Unknown,Intel,Unknown,Unknown,4.60,20,16,ddr5,512,ssd,gb,nvidia,rtx3050,6,Unknown,Unknown,clavier rétroéclairé monochrome blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,120
PC Portable Gamer LENOVO LOQ 15IAX9E i5 12è Gén 16Go RTX 4050,"2 789,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i5-12e-gen-16go-rtx-4050-40.jpg,Epuisé,[83LK006QFG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé blanc,"2x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 1, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm et lecteur de carte ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12è Gén 24Go RTX 3050,"2 549,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-24go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-24go-rtx-3050-kk.jpg,Epuisé,[83GS00KXFG-24G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12è Gén 16 Go RTX 3050,"2 549,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-16-go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-16-go-rtx-3050-kk.jpg,Epuisé,[BU-83GS00KXFG-16G-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 15-fb2001nk AMD RYZEN 7 32Go RTX 3050,"2 795,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-15-fb2001nk-amd-ryzen-7-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-15-fb2001nk-amd-ryzen-7-32go-rtx-3050.jpg,En stock,[B77BBEA-32G],hp,victus 15-fb2001 nk ,AMD,ryzen 7 8845 hs,8,5.1,16,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,"clavier rétroéclairé, de grande taille avec clavier numérique","2x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1x prise adaptateur secteur smart pin,1x prise combinée casque microphone ",ips,15.6 ,fhd,Unknown
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 24Go RTX 3050,"2 569,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24go-rtx-3050-qq.jpg,En stock,[83GS00G1FG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer DELL G15 5530 i5 13ème Gén 32Go RTX 3050,"2 649,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-32go-rtx-3050-1_1_1.jpg,En stock,[G15-5530-I5-3Y-32G],Unknown,Unknown,Intel,Unknown,Unknown,4.60,20,32,ddr5,512,ssd,gb,nvidia,rtx3050,6,Unknown,Unknown,clavier rétroéclairé monochrome blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,120
PC Portable Gamer DELL G15 5530 i5 13ème Gén 24G RTX 3050,"2 669,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-24g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-24g-rtx-3050-1_1.jpg,En stock,[BU-G15-5530-I5-3Y-24G-W11P],Unknown,Unknown,Intel,Unknown,Unknown,4.60,20,24,ddr5,512,ssd,gb,nvidia,rtx3050,6,Unknown,Unknown,clavier rétroéclairé monochrome blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,120
PC Portable Gamer LENOVO LOQ 15IRX9 i5 13ème Gén 16Go RTX 4050,"2 749,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i5-13eme-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i5-13eme-gen-16go-rtx-4050.jpg,En stock,[83DV0128FG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,Unknown,20,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,"clavier rétroéclairé blanc, français arabe","3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 24G RTX3050,"2 699,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24g-rtx3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24g-rtx3050-hnbg.jpg,En stock,[83GS00P1FG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,Unknown,18,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9E i7 12è Gén 16Go RTX4050,"2 849,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i7-12e-gen-16go-rtx4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i7-12e-gen-16go-rtx4050.jpg,En stock,[83LK007SFG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,Unknown,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,Unknown,"2x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 1, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm et lecteur de carte - couleur gris luna - garantie 2 ans souris rvb lenovo loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12è Gén 32Go RTX 3050,"2 609,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-32go-rtx-3050-kk.jpg,En arrivage,[83GS00KXFG-32G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12è Gén 24G RTX 3050,"2 609,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-24g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-24g-rtx-3050-kk.jpg,Epuisé,[BU-83GS00KXFG-24G-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 16-r0001nk i5 13è Gén 24Go RTX 4050,"2 859,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r0001nk-i5-13e-gen-24go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r0001nk-i5-13e-gen-24go-rtx-4050.jpg,En stock,[845H3EA-24G],hp,victus 16-r0001 nk ,Intel,i5-13500h,Unknown,4.7,18,24,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,"clavier avec clavier numérique, rétroéclairé, de grande taille, couleur opaque bleu performance","3x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1x prise adaptateur secteur smart pin, 1x prise combinée casque microphone ",ips,16.1 ,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 24G RTX 3050,"2 629,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24g-rtx-3050-qq.jpg,En stock,[BU-83GS00G1FG-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer ASUS V16 V3607VJ Intel Core 7 240H 8Go RTX 3050,"2 869,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-8go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-8go-rtx-3050-70.jpg,En stock,[V3607VJ-RP109],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,5.2,24,8,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable Gamer DELL G15 5530 i5 13ème Gén 32G RTX 3050,"2 709,000 DT",https://www.mytek.tn/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-32g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-dell-g15-5530-i5-13eme-gen-32g-rtx-3050-1_1.jpg,En stock,[BU-G15-5530-I5-3Y-32G-W11P],Unknown,Unknown,Intel,Unknown,Unknown,4.60,20,32,ddr5,512,ssd,gb,nvidia,rtx3050,6,Unknown,Unknown,clavier rétroéclairé monochrome blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2 avec displayport, 1x hdmi 2.1, 1x rj45, 1x prise microphone casque ",Unknown,15.6,fhd,120
PC Portable Gamer HP Victus 16-r1004nk i5 14è Gén 16Go RTX 3050,"2 639,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r1004nk-i5-14e-gen-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r1004nk-i5-14e-gen-16go-rtx-3050-60_1.jpg,En stock,[AG2M2EA],hp,victus 16-r1004 nk ,Intel,Unknown,Unknown,4.8,20,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,"clavier rétroéclairé, avec clavier numérique","3x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1 prise adaptateur secteur smart pin, 1 prise combinée casque microphone ",ips,16.1 ,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 24Go RTX3050,"2 759,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24go-rtx3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24go-rtx3050-bnh.jpg,En stock,[BU-83GS00P1FG-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,Unknown,18,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9 i5 12è Gén 32G RTX 3050,"2 669,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-32g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9-i5-12e-gen-32g-rtx-3050-kk.jpg,En arrivage,[BU-83GS00KXFG-32G-W11P],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,8,4.40,12,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation - 2x haut-parleurs 2w ",ips,15.6,fhd,144
